STATION,NAME,DATE,PRCP,SNOW
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/11/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/12/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/13/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/14/21,0,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/15/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/16/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/17/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/18/21,0.66,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/19/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/22/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/23/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/25/21,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/26/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/27/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/28/21,0.69,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/29/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/30/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",3/31/21,0.2,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/1/21,0.92,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/2/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/3/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/4/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/5/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/6/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/7/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/8/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/9/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/10/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/11/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/12/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/13/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/14/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/15/21,0.22,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/16/21,1.6,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/17/21,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/18/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/19/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/21/21,0.24,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/22/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/23/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/25/21,0.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/26/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/27/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/28/21,0.22,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/29/21,0.89,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",4/30/21,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/1/21,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/2/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/3/21,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/4/21,0.67,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/5/21,0.53,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/6/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/7/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/8/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/9/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/10/21,0.34,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/11/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/12/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/13/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/14/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/15/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/16/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/17/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/18/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/19/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/22/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/23/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/25/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/26/21,0.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/27/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/28/21,1.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/29/21,1.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/30/21,0.72,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",5/31/21,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/1/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/2/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/3/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/4/21,0.11,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/5/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/6/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/7/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/8/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/9/21,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/10/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/11/21,0.12,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/12/21,0.59,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/13/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/14/21,0.53,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/15/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/16/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/17/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/18/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/19/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/22/21,0.91,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/23/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/25/21,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/26/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/27/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/28/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/29/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",6/30/21,0.16,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/1/21,1.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/2/21,1.67,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/3/21,1.68,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/4/21,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/5/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/6/21,0.29,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/7/21,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/8/21,0.3,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/9/21,2.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/10/21,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/11/21,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/12/21,1.21,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/13/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/14/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/15/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/16/21,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/17/21,0.17,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/18/21,0.3,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/19/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/22/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/23/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/25/21,0.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/26/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/27/21,0.38,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/28/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/29/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/30/21,0.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",7/31/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/1/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/2/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/3/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/4/21,0.58,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/5/21,1.42,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/6/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/7/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/8/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/9/21,1.15,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/10/21,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/11/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/12/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/13/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/14/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/15/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/16/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/17/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/18/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/19/21,1.14,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/20/21,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/22/21,0.76,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/23/21,1.69,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/25/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/26/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/27/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/28/21,0.07,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/29/21,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/30/21,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",8/31/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/1/21,1.69,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/2/21,2.54,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/3/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/4/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/5/21,0.05,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/6/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/7/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/8/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/9/21,0.96,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/10/21,0.19,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/11/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/12/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/13/21,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/14/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/15/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/16/21,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/17/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/18/21,0.06,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/19/21,0.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/22/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/23/21,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/25/21,0.03,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/26/21,0.55,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/27/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/28/21,0.72,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/29/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",9/30/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/1/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/2/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/3/21,0.13,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/4/21,1.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/5/21,0.3,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/6/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/7/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/8/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/9/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/10/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/11/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/12/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/13/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/14/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/15/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/16/21,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/17/21,0.31,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/18/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/19/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/22/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/23/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/25/21,0.81,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/26/21,0.92,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/27/21,0.1,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/28/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/29/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/30/21,1.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10/31/21,0.42,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/1/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/2/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/3/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/4/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/5/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/6/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/7/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/8/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/9/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/10/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/11/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/12/21,0.53,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/13/21,0.19,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/14/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/15/21,0.08,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/16/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/17/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/18/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/19/21,0.28,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/22/21,0.22,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/23/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/25/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/26/21,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/27/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/28/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/29/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11/30/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/1/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/2/21,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/3/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/4/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/5/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/6/21,0.25,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/7/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/8/21,0,0.3
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/9/21,0.01,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/10/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/11/21,0.25,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/12/21,0.04,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/13/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/14/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/15/21,0.02,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/16/21,0.17,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/17/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/18/21,0.56,0.1
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/19/21,0.38,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/20/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/21/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/22/21,0.09,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/23/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/24/21,0,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/25/21,0.32,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/26/21,0.24,0
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12/27/21,0,0
